J1,J2,J3,J4,J5,J6,floor_clear_mm,self_clear_mm,self_target,collision
90,124.7,94,17.9,10.9,110.9,50.0,23.7,wrist.b.stl,0
90,143.4,179.4,102.3,41.3,72.9,50.0,23.8,wrist.b.stl,0
90,19.2,74.5,151.2,70.2,9.3,50.0,29.9,wrist.b.stl,0
90,29.9,120.5,124.4,35.6,145.8,50.0,26.1,wrist.b.stl,0
90,50.6,100,55.4,124.8,67.6,50.0,22.8,wrist.b.stl,0
90,137.1,87,115.2,166.7,78.4,50.0,25.0,wrist.b.stl,0
90,99.1,34,124.8,38.3,124.2,50.0,21.8,wrist.b.stl,0
90,166.2,169.4,144.3,97,150.7,50.0,33.8,wrist.b.stl,0
90,82.4,67.8,126.4,37.3,13.4,50.0,21.4,wrist.b.stl,0
90,65.9,61.3,21.7,153.8,120.3,50.0,21.7,wrist.b.stl,0
90,4.6,97.2,27.7,92,138.8,24.5,33.1,wrist.b.stl,0
90,74.3,107.4,98.4,104,86.1,50.0,28.4,wrist.b.stl,0
90,30.1,43.5,160.9,132.9,176.9,50.0,26.4,wrist.b.stl,0
90,9.7,57,172.7,79.1,108.8,50.0,29.4,wrist.b.stl,0
90,102.6,25.3,131.6,10.5,96.8,50.0,-0.6,base.stl,1
90,99.5,36.3,135.1,161.3,176.2,50.0,27.7,wrist.b.stl,0
90,4.8,55.8,166.5,9.1,49,50.0,21.8,elbow.b.stl,0
90,96,133.2,41.1,54.1,35,50.0,23.5,wrist.b.stl,0
90,79.8,90.8,161.9,138.7,128.8,50.0,23.3,wrist.b.stl,0
90,103.1,59.1,12.6,46.6,35,50.0,23.2,wrist.b.stl,0
90,41,40.8,77.5,68.5,60.7,50.0,31.5,wrist.b.stl,0
90,158.6,36.5,29.5,13.7,166.5,-21.4,27.9,wrist.b.stl,1
90,35,103,67.3,100,115.7,50.0,29.8,wrist.b.stl,0
90,151.2,91.3,58.9,32.6,109.2,50.0,20.4,wrist.b.stl,0
90,23.8,154,5,152.2,39.5,-13.0,14.0,elbow.b.stl,1
90,87.8,131.5,141.2,72.3,89.9,50.0,28.4,wrist.b.stl,0
90,5.3,61.9,47.1,70.2,54.2,50.0,30.3,wrist.b.stl,0
90,28.8,169.5,77.3,114.8,166.8,-25.5,30.6,wrist.b.stl,1
90,103,22.9,141.9,139.4,72.8,50.0,22.9,wrist.b.stl,0
90,97.1,76.5,40.4,137.3,134,50.0,25.7,wrist.b.stl,0
90,116.5,82,83.7,53.7,47.8,50.0,26.2,wrist.b.stl,0
90,152.8,154.7,2.8,129.5,59.4,50.0,25.5,wrist.b.stl,0
90,165.5,43.6,60.4,134.5,13.3,44.9,21.5,wrist.b.stl,0
90,127.4,121.4,54.7,128.3,162.5,50.0,26.4,wrist.b.stl,0
90,144.7,93.2,23.8,160.6,88.1,50.0,23.5,wrist.b.stl,0
90,73.4,98.6,38.4,60.5,132.4,50.0,23.9,wrist.b.stl,0
90,101.4,137.2,137.2,135.6,26,50.0,23.0,wrist.b.stl,0
90,117,86.4,11.2,150.3,39.5,50.0,24.1,wrist.b.stl,0
90,2.3,115.8,31,11.1,168.1,-28.6,28.0,wrist.b.stl,1
90,26.7,93.6,66.1,8.1,56.6,50.0,27.5,wrist.b.stl,0
90,63.1,88.8,127.2,180,93.3,50.0,24.2,wrist.b.stl,0
90,169.7,94.9,106.9,25,102.7,-1.4,21.4,wrist.b.stl,1
90,46.9,49.3,78.1,117.7,111.1,50.0,25.4,wrist.b.stl,0
90,55.1,5.2,43.9,81.5,163.7,50.0,33.9,wrist.b.stl,0
90,109.9,158,106.9,79.8,59.1,50.0,34.4,wrist.b.stl,0
90,174.6,86.1,64.7,163.4,146.1,50.0,26.8,wrist.b.stl,0
90,106,101.9,89.5,17.3,123.7,50.0,24.6,wrist.b.stl,0
90,67.6,3.1,130.7,23.3,143.6,50.0,27.7,wrist.b.stl,0
90,46.7,105.6,102.6,31.8,79,50.0,20.7,wrist.b.stl,0
90,147.4,175,3.3,26.4,111.1,50.0,21.7,wrist.b.stl,0
90,0.5,136.4,104.9,121.1,112.4,-88.6,24.5,wrist.b.stl,1
90,107.8,18.4,42.3,83.5,60.2,50.0,33.8,wrist.b.stl,0
90,141,121.5,56.1,171.2,116,50.0,24.2,wrist.b.stl,0
90,152.4,162.8,35.6,71.6,11,50.0,29.9,wrist.b.stl,0
90,26.6,105.7,93.1,78.8,129.1,50.0,29.3,wrist.b.stl,0
90,47.9,74.6,168.9,102.1,122.7,50.0,30.6,wrist.b.stl,0
90,134.2,80.4,77.5,84.6,155.2,50.0,34.6,wrist.b.stl,0
90,65.5,159.4,7.4,45.5,161.5,50.0,26.4,wrist.b.stl,0
90,167.9,37.4,39.1,135.8,65.1,46.6,24.6,wrist.b.stl,0
90,37,40.9,54.8,149.9,82.1,50.0,22.7,wrist.b.stl,0
90,22.9,66.9,58.2,13.7,148.2,50.0,28.4,wrist.b.stl,0
90,131.6,78.4,126.3,61,168.5,50.0,29.7,wrist.b.stl,0
90,90.1,20,85.5,64.8,6.1,50.0,29.5,wrist.b.stl,0
90,62.9,175.7,46.7,130.3,27.7,50.0,25.1,wrist.b.stl,0
90,30.5,53.4,2.6,87.1,174.6,50.0,34.2,wrist.b.stl,0
90,50.7,120.6,152,169.1,4.6,50.0,25.9,wrist.b.stl,0
90,152.1,14.7,56.4,133.7,66.3,31.9,23.9,wrist.b.stl,0
90,10.2,133.8,100.2,83.7,74.4,20.7,31.3,wrist.b.stl,0
90,113.1,165.1,75.7,69.8,65,50.0,33.1,wrist.b.stl,0
90,35.9,149.9,41.4,99.8,140.6,41.9,34.0,wrist.b.stl,0
90,4.6,90.6,72.4,13.1,147.4,50.0,28.6,wrist.b.stl,0
90,72.5,67.1,121.2,79.8,67,50.0,32.7,wrist.b.stl,0
90,101.2,65,135.7,136.5,135.9,50.0,26.7,wrist.b.stl,0
90,142.3,97.8,147.6,48.3,164.6,50.0,26.6,wrist.b.stl,0
90,72.4,95.4,29.9,6.3,16.5,50.0,24.9,wrist.b.stl,0
90,0.4,138.7,136.7,75,109.6,4.6,28.3,wrist.b.stl,0
90,27,152,111.8,63.4,154.1,50.0,29.3,wrist.b.stl,0
90,127.9,75.3,65.4,36.3,31.5,50.0,23.8,wrist.b.stl,0
90,81.3,66.6,11,55.8,24.1,50.0,24.0,wrist.b.stl,0
90,144.4,86.1,33.1,29.1,147.4,50.0,26.7,wrist.b.stl,0
90,100.2,90.5,80.6,134,99.1,50.0,20.8,wrist.b.stl,0
90,21.5,12.5,48.2,175.2,14.7,50.0,25.2,wrist.b.stl,0
90,96.8,165.8,13.8,34.2,111.8,50.0,20.4,wrist.b.stl,0
90,2.5,166.7,19.3,10.9,34.6,-173.7,26.5,wrist.b.stl,1
90,109.9,169.4,86.2,96.3,79.8,50.0,29.6,wrist.b.stl,0
90,96.5,48.5,125.1,127.8,93.8,50.0,21.6,wrist.b.stl,0
90,154.7,118.9,88.8,151.6,105.2,50.0,21.5,wrist.b.stl,0
90,13.7,144.5,152.2,8.7,138.7,50.0,27.0,wrist.b.stl,0
90,176.6,142.3,71.6,129.2,52.6,50.0,28.2,wrist.b.stl,0
90,118.4,93.2,119.2,74.5,27.8,50.0,29.2,wrist.b.stl,0
90,75.8,85.9,122,51.2,116.2,50.0,21.6,wrist.b.stl,0
90,42.1,137.7,130,21.2,106.7,50.0,22.2,wrist.b.stl,0
90,15.8,174.4,61.1,3.6,90.7,-56.7,23.9,wrist.b.stl,1
90,21.9,117.2,131.6,154.7,160,50.0,27.6,wrist.b.stl,0
90,55.7,64.4,175.4,78.1,72.8,50.0,31.6,wrist.b.stl,0
90,166.6,33.7,85.3,87.4,133.7,-9.0,31.5,wrist.b.stl,1
90,78.4,155.4,120.6,167.6,47.2,50.0,27.7,wrist.b.stl,0
90,146.2,21,144.3,152.8,73.2,22.6,25.0,wrist.b.stl,0
90,126,174.4,33.3,111.3,8.5,50.0,27.4,wrist.b.stl,0
90,60.9,25.4,96.6,108.6,178.1,50.0,33.5,wrist.b.stl,0
90,174,158.9,102.1,159.5,63.9,50.0,27.7,wrist.b.stl,0
90,36.2,94.7,95.6,163.8,1,50.0,26.3,wrist.b.stl,0
90,154,109.5,169.1,134.1,65.9,50.0,24.1,wrist.b.stl,0
90,114.3,66.5,165.9,3.5,99.9,50.0,24.1,wrist.b.stl,0
90,91.3,34.2,77.1,53.4,120.7,50.0,21.8,wrist.b.stl,0
90,135.6,138.9,71,34.5,52.9,50.0,26.5,wrist.b.stl,0
90,96.3,110.8,143.1,129.6,31.4,50.0,26.4,wrist.b.stl,0
90,133.9,20.7,165.2,124.2,20.1,47.6,25.2,wrist.b.stl,0
90,150.6,122.1,128.1,87.7,108.8,50.0,30.1,wrist.b.stl,0
90,77.1,102.2,142.2,36,157.7,50.0,25.6,wrist.b.stl,0
90,55.1,26.6,114.2,94.4,52.5,50.0,33.2,wrist.b.stl,0
90,113.1,128.6,49.1,21,91.9,50.0,22.7,wrist.b.stl,0
90,50.9,58.5,88.9,131.6,2.7,50.0,22.2,wrist.b.stl,0
90,86.1,22.2,153.6,46.8,72.7,50.0,25.7,wrist.b.stl,0
90,8.5,26.8,0.3,64.8,145.9,50.0,27.1,wrist.b.stl,0
90,103.6,151.2,31.6,121.9,134.3,50.0,28.8,wrist.b.stl,0
90,61.9,20.6,133.6,93.9,84.6,50.0,29.9,wrist.b.stl,0
90,150.7,88.7,53.1,134.7,48.6,50.0,26.4,wrist.b.stl,0
90,49.7,37.6,18.6,144.3,126.1,50.0,21.4,wrist.b.stl,0
90,69,130.5,173,83.9,87.9,50.0,30.1,wrist.b.stl,0
90,95.2,48,44.6,87.9,90.1,50.0,30.1,wrist.b.stl,0
90,52.1,104.8,138.7,124.1,26.5,50.0,26.7,wrist.b.stl,0
90,115.6,0.6,70.7,83,143.2,50.0,32.0,wrist.b.stl,0
90,158.4,129.3,139.5,167.7,87.2,50.0,24.2,wrist.b.stl,0
90,50.3,66.6,77.2,56.9,54.7,50.0,28.4,wrist.b.stl,0
90,176.9,178.6,115.7,145.8,129.8,50.0,22.1,wrist.b.stl,0
90,122.8,26.4,24.6,159.5,2.6,50.0,25.9,wrist.b.stl,0
90,122.4,144.9,129.2,26,115.3,50.0,22.3,wrist.b.stl,0
90,22.2,83.2,117.9,66.9,93.1,50.0,26.8,wrist.b.stl,0
90,170.5,55.9,31.5,163.4,87,50.0,23.9,wrist.b.stl,0
90,89.3,171.6,48.2,143.4,100.8,50.0,20.7,wrist.b.stl,0
90,124.2,84.7,69.1,25.9,177.8,50.0,27.7,wrist.b.stl,0
90,130.9,81.9,88.7,0,5.3,50.0,25.5,wrist.b.stl,0
90,145.4,8.3,138.9,128.4,122.3,1.4,24.6,wrist.b.stl,0
90,98,62.5,175.1,163.9,85.4,50.0,24.1,wrist.b.stl,0
90,31.6,42.2,2.5,157,65.4,50.0,27.3,wrist.b.stl,0
90,87.4,94.8,142.8,110.7,12.5,50.0,27.9,wrist.b.stl,0
90,67.9,82.1,129.3,141.1,0.9,50.0,23.7,wrist.b.stl,0
90,107.8,5.4,150.4,43.2,60,50.0,26.5,wrist.b.stl,0
90,41.9,156.2,54.1,133.6,110.3,22.9,20.5,wrist.b.stl,0
90,155.3,35.6,93.1,150.1,109.9,23.7,21.6,wrist.b.stl,0
90,2.2,45.6,123.2,110.1,161.4,50.0,31.2,wrist.b.stl,0
90,166.6,144.1,33.1,67,173.6,50.0,30.9,wrist.b.stl,0
90,87.1,60.1,173.2,125.9,125.4,50.0,26.4,wrist.b.stl,0
90,74.2,16.8,177,15.3,119.9,50.0,-17.8,elbow.b.stl,1
90,9.2,2.6,1.8,169.6,83.2,50.0,24.5,wrist.b.stl,0
90,108.4,25.4,87.8,93.4,27.5,50.0,31.7,wrist.b.stl,0
90,82.4,159.6,103.5,33.5,172,50.0,26.1,wrist.b.stl,0
90,160.7,166.9,140.6,101,139.6,50.0,33.8,wrist.b.stl,0
90,111.5,1,20.9,19.7,99.7,50.0,22.4,wrist.b.stl,0
90,125.2,169.1,162.2,107.6,102.8,50.0,27.2,wrist.b.stl,0
90,12.3,138.8,47.9,165.2,39.8,-34.8,17.4,base.stl,1
90,125.3,20.2,88.9,26.8,151.7,11.9,26.5,wrist.b.stl,0
90,110.5,175.9,25.4,154.1,132.2,50.0,13.0,elbow.b.stl,0
90,69.7,3.2,132.5,17.7,145.6,50.0,28.2,wrist.b.stl,0
90,143.7,38.8,173.9,142.7,108.8,50.0,20.4,wrist.b.stl,0
90,132.3,84.3,16.7,114.6,74.9,50.0,24.7,wrist.b.stl,0
90,176.2,11.4,28.9,162.1,87.7,-43.8,23.7,wrist.b.stl,1
90,34.8,56.3,13.7,114.1,165.6,50.0,30.6,wrist.b.stl,0
90,102.6,115.6,52.7,127.5,164.7,50.0,26.8,wrist.b.stl,0
90,8.3,39.1,168.6,144.9,12.6,50.0,22.2,wrist.b.stl,0
90,41.9,65.7,57.5,9.2,30.7,50.0,25.9,wrist.b.stl,0
90,50.8,27.6,148.9,93.7,39.9,50.0,33.4,wrist.b.stl,0
90,152.6,136.9,69.5,151.4,114.7,50.0,21.4,wrist.b.stl,0
90,112.2,18.7,73.5,12.9,72.2,50.0,23.9,wrist.b.stl,0
90,10.7,34.7,82.1,111.3,32.6,50.0,31.3,wrist.b.stl,0
90,14.8,157.3,15,102.4,142.4,-32.3,33.2,wrist.b.stl,1
90,30.2,116.3,131.5,127.3,9.3,50.0,22.6,wrist.b.stl,0
90,115.5,28.3,54.4,167.2,9.4,50.0,25.4,wrist.b.stl,0
90,155.1,99.2,5.6,135.7,154.4,50.0,25.9,wrist.b.stl,0
90,82.4,142.5,163.9,102.3,165,50.0,33.0,wrist.b.stl,0
90,75.1,146.1,140.5,129.4,74.1,50.0,21.4,wrist.b.stl,0
90,84.3,37.7,50.1,122.8,58.6,50.0,25.2,wrist.b.stl,0
90,130.4,112.4,64.2,30.2,57.6,50.0,26.4,wrist.b.stl,0
90,65.7,116.2,11.1,155.9,112.6,50.0,22.4,wrist.b.stl,0
90,9.6,45.3,27.1,104.7,102.4,50.0,27.9,wrist.b.stl,0
90,65.6,136.8,11.1,148.9,159.9,50.0,26.8,wrist.b.stl,0
90,33.5,169.3,131.8,160.8,142.5,-70.2,25.5,wrist.b.stl,1
90,12.2,44.4,153.2,8.7,127.7,50.0,25.2,wrist.b.stl,0
90,122.6,79.9,103.5,46.9,106.3,50.0,21.4,wrist.b.stl,0
90,123.9,69.4,26.6,170.1,178.1,50.0,28.7,wrist.b.stl,0
90,12.6,10,65.3,169.1,68.4,50.0,26.3,wrist.b.stl,0
90,41.2,175.7,42,123.2,20.1,20.6,25.5,wrist.b.stl,0
90,113.8,26.1,50.2,78.6,137.7,50.0,30.0,wrist.b.stl,0
90,99.9,32.4,135.9,114.8,3.5,50.0,26.0,wrist.b.stl,0
90,11.8,16.6,44.9,49.8,121.9,50.0,21.0,wrist.b.stl,0
90,117.1,157,146.8,141.9,106,50.0,20.7,wrist.b.stl,0
90,19.2,123.8,54.4,141,66,-25.6,25.3,wrist.b.stl,1
90,24.2,109,158.9,31.7,53,50.0,27.2,wrist.b.stl,0
90,47.6,140.8,27.4,79.3,67.8,50.0,32.6,wrist.b.stl,0
90,138.5,79.1,44.8,14.5,87.4,50.0,23.2,wrist.b.stl,0
90,44.8,123.4,43.2,96.7,114.6,50.0,30.0,wrist.b.stl,0
90,162.1,163,120.3,38.4,10.8,50.0,21.6,wrist.b.stl,0
90,135.4,64.8,21.7,150.3,96.7,50.0,21.1,wrist.b.stl,0
90,170.8,104.2,171.2,98.7,31,50.0,32.2,wrist.b.stl,0
90,173.5,16.2,32.9,179.3,140.1,-21.4,27.9,wrist.b.stl,1
90,151.3,84.9,68.2,48.9,9.7,50.0,24.1,wrist.b.stl,0
90,8.5,59,40.3,120,30.5,50.0,28.9,wrist.b.stl,0
90,163.6,174.2,85.5,9.2,30.7,50.0,25.9,wrist.b.stl,0
90,48.1,157.7,159.9,173.9,47.3,50.0,28.7,wrist.b.stl,0
90,31.6,94.5,62,71.7,81.4,50.0,29.6,wrist.b.stl,0
90,11,58.4,133.8,86.2,137.8,50.0,31.8,wrist.b.stl,0
90,121,169.4,124.3,100.7,28.3,50.0,31.7,wrist.b.stl,0
90,165.8,179.4,151.6,16.8,20.1,50.0,24.5,wrist.b.stl,0
90,65.7,125.3,148.8,32.5,112.5,50.0,20.8,wrist.b.stl,0
90,28.7,20.2,84.8,155,113,50.0,22.2,wrist.b.stl,0
90,122.7,70.8,48,167.8,74.1,50.0,25.5,wrist.b.stl,0
90,92.4,13,12.4,136.5,167.8,50.0,25.4,wrist.b.stl,0
90,114.6,162,139.3,23.2,12,50.0,23.1,wrist.b.stl,0
90,169.6,29.1,113.2,42.4,92.8,-59.3,10.2,base.stl,1
90,87.8,129.4,147.7,179.8,37.5,50.0,27.3,wrist.b.stl,0
90,78.6,67.7,6.1,42.6,98.4,50.0,20.4,wrist.b.stl,0
90,157.8,56.5,126.3,169.2,32.3,38.1,25.7,wrist.b.stl,0
90,19.5,177.6,9,50.6,156.5,-88.7,27.4,wrist.b.stl,1
90,49.6,31.6,140.7,130.6,19.4,50.0,23.0,wrist.b.stl,0
90,90.3,160.8,76.3,40,125,50.0,21.7,wrist.b.stl,0
90,41,163.4,75.4,87.8,125,50.0,30.6,wrist.b.stl,0
90,64.7,169.6,49.1,173.8,69.9,43.0,-1.9,base.stl,1
90,140.5,145.8,111.8,146.1,106.3,50.0,21.4,wrist.b.stl,0
90,108.4,25.3,160.3,27.7,91,50.0,21.5,wrist.b.stl,0
90,57.3,51.9,30.5,98.6,152,50.0,33.5,wrist.b.stl,0
90,89.4,64.8,166.9,24.1,86.5,50.0,21.8,wrist.b.stl,0
90,137.1,161.6,167,20.2,97.3,50.0,22.4,wrist.b.stl,0
90,38.1,31.9,155.8,66.4,19.1,50.0,27.7,wrist.b.stl,0
90,39.3,68.6,116.9,112.4,166.4,50.0,31.1,wrist.b.stl,0
90,56.8,71.5,51,21,173,50.0,27.7,wrist.b.stl,0
90,17.3,85.1,102.6,126,49,50.0,28.6,wrist.b.stl,0
90,92.9,69.8,17.5,21.7,72.7,50.0,22.4,wrist.b.stl,0
90,0.6,4.5,9.6,137.8,160.1,50.0,25.4,wrist.b.stl,0
90,162.8,1.5,117.8,51.6,12.6,-53.2,9.7,base.stl,1
90,18.7,12,99,55.2,29.9,50.0,23.5,wrist.b.stl,0
90,26.2,151.1,4.1,89.1,13.1,17.3,31.1,wrist.b.stl,0
90,26.3,83.8,37.2,114.6,68.2,50.0,24.8,wrist.b.stl,0
90,141.2,118.4,176,64.3,80.3,50.0,28.4,wrist.b.stl,0
90,120.3,76,43,1.2,49.6,50.0,27.5,wrist.b.stl,0
90,155.6,106.1,0.8,141.8,2.8,50.0,23.4,wrist.b.stl,0
90,171.6,92.5,163.5,159.5,159.3,44.4,28.1,wrist.b.stl,0
90,67.6,33.5,63.2,24.2,150.2,50.0,26.9,wrist.b.stl,0
90,102.3,44.7,147.6,83,2,50.0,32.0,wrist.b.stl,0
90,27.6,75.9,14,115.8,35.5,50.0,31.0,wrist.b.stl,0
90,106.9,1.7,26.1,58.7,15.8,50.0,26.0,wrist.b.stl,0
90,177,41.8,161.8,123.5,172.5,-82.7,28.3,wrist.b.stl,1
90,163.9,158.2,104,173.6,32.5,50.0,26.2,wrist.b.stl,0
90,81.8,140.6,87,179,132,50.0,26.3,wrist.b.stl,0
90,37.1,146.1,159.7,97.1,178.3,50.0,34.6,wrist.b.stl,0
90,96.5,139.2,58.3,43,141.1,50.0,26.2,wrist.b.stl,0
90,34.7,51.1,66.3,112.4,61.6,50.0,26.1,wrist.b.stl,0
90,57.8,79.8,81,3.8,57,50.0,28.0,wrist.b.stl,0
90,84.5,42.4,85.9,102.5,151.1,50.0,32.7,wrist.b.stl,0
90,139.5,46.2,23.2,0.2,71.8,50.0,25.4,wrist.b.stl,0
90,154,29.1,51.6,97.8,106.9,50.0,29.4,wrist.b.stl,0
90,98.5,0.5,138.7,162.1,45.5,50.0,26.4,wrist.b.stl,0
90,24,138.3,131.4,142.7,165.4,4.7,25.5,wrist.b.stl,0
90,8,96.7,142,90.2,99.4,50.0,30.4,wrist.b.stl,0
90,102,1.9,162.8,37.9,4.6,50.0,22.4,wrist.b.stl,0
90,114,100.8,23,179.7,70.5,50.0,24.5,wrist.b.stl,0
90,47.9,18.2,96.2,29.6,26.2,50.0,23.8,wrist.b.stl,0
90,131,12,128.4,12.5,71,24.3,-12.4,base.stl,1
90,22.5,177.2,42.5,65.6,38,-46.1,26.8,wrist.b.stl,1
90,97.9,166,86.9,133.6,63.9,50.0,24.6,wrist.b.stl,0
90,50.8,17.7,174.6,68.1,157.3,50.0,31.1,wrist.b.stl,0
90,111.5,122.1,82.3,58.9,85.3,50.0,25.9,wrist.b.stl,0
90,137.9,164.2,89.2,95.6,131.8,50.0,32.2,wrist.b.stl,0
90,172.7,118.4,153,72.7,32.3,50.0,28.7,wrist.b.stl,0
90,126.8,44.1,159.5,14.2,85.7,50.0,19.2,base.stl,0
90,78.5,155.2,174.4,171.7,9.9,50.0,25.4,wrist.b.stl,0
90,178.3,120.2,45.4,67.9,160,50.0,32.0,wrist.b.stl,0
90,164.9,21.9,25.8,8,70.9,-101.0,24.8,wrist.b.stl,1
90,62.1,121.1,29.1,143.5,104.4,50.0,21.2,wrist.b.stl,0
90,20,161.4,152.9,135.7,86.4,-47.9,20.1,wrist.b.stl,1
90,109.9,35.6,136.8,124.9,143.8,50.0,27.5,wrist.b.stl,0
90,168.8,160,161.2,77.4,141.9,50.0,30.2,wrist.b.stl,0
90,174.5,47.9,137.7,43.8,51.4,-43.1,3.4,base.stl,1
90,77,79.6,126.1,18.9,151.5,50.0,27.5,wrist.b.stl,0
90,24.5,4.6,72.6,139.5,62.7,50.0,26.1,wrist.b.stl,0
90,153.1,119.4,127.6,93,106.1,50.0,30.0,wrist.b.stl,0
90,29.5,159.7,76.6,79,122.1,14.3,29.1,wrist.b.stl,0
90,159.9,133.9,79.4,83.2,50.1,50.0,33.3,wrist.b.stl,0
90,10.5,169.1,17.9,48.7,170.5,-112.7,26.2,wrist.b.stl,1
90,104,153.6,125.1,8.4,27,50.0,25.5,wrist.b.stl,0
90,21.2,86.6,147,129.3,37.3,50.0,27.0,wrist.b.stl,0
90,75,125.7,161,164.9,90.8,50.0,23.7,wrist.b.stl,0
90,74.9,117.3,119.3,175.2,89.6,50.0,24.2,wrist.b.stl,0
90,96.8,82.7,129.1,60.3,6.4,50.0,28.3,wrist.b.stl,0
90,100.1,50.6,134.6,30.9,152.1,50.0,26.1,wrist.b.stl,0
90,137,67.8,31,153.9,61.5,50.0,28.1,wrist.b.stl,0
90,18.7,91.5,7.3,28.9,23.8,50.0,23.5,wrist.b.stl,0
90,89.8,59.1,130.4,19.5,55,50.0,26.3,wrist.b.stl,0
90,53.8,134.5,158.4,88.7,101.1,50.0,30.4,wrist.b.stl,0
90,143.4,156.8,137.5,46.6,13.1,50.0,22.7,wrist.b.stl,0
90,38,111.5,98.8,91.4,13.2,50.0,31.1,wrist.b.stl,0
90,74,4.7,117.6,44.3,127.3,50.0,21.6,wrist.b.stl,0
90,95.8,9.8,25.1,164.1,157.6,50.0,28.6,wrist.b.stl,0
90,146.8,102.8,64.8,172.6,163.7,50.0,28.4,wrist.b.stl,0
90,3.1,21.8,97.7,124.3,83.7,50.0,22.2,wrist.b.stl,0
90,32.8,75.7,37,144.8,97.6,50.0,20.4,wrist.b.stl,0
90,73.6,25.5,92.6,102,117.6,50.0,29.8,wrist.b.stl,0
90,127,7.5,68,67,30.7,50.0,27.1,wrist.b.stl,0
90,58,7.9,83.2,92.5,88.1,50.0,30.0,wrist.b.stl,0
90,25.6,19.1,136.6,134.8,53.5,50.0,26.8,wrist.b.stl,0
90,122.4,169.5,151,53.2,24,50.0,23.2,wrist.b.stl,0
90,9.2,90.7,82.4,135.2,138.3,21.5,27.1,wrist.b.stl,0
90,12.6,174.9,46.4,67.3,103.7,-71.4,26.0,wrist.b.stl,1
90,6.9,128.3,34.6,165.1,44.4,-27.1,1.7,base.stl,1
90,74.4,40.4,116.3,67.9,43.1,50.0,27.9,wrist.b.stl,0
90,151.9,126.5,84.9,51.5,157,50.0,27.6,wrist.b.stl,0
90,75.5,83.8,34.6,150.1,99,50.0,21.0,wrist.b.stl,0
90,118.2,75.4,3.5,54.1,3.7,50.0,27.3,wrist.b.stl,0
90,5.4,177.3,17.1,81.2,151,-52.2,33.1,wrist.b.stl,1
90,75.9,44.8,74.5,148.3,8.1,50.0,23.5,wrist.b.stl,0
90,88,34.8,10.8,141.4,2.6,50.0,23.4,wrist.b.stl,0
90,74.7,98.2,31.1,161.9,73.6,50.0,25.6,wrist.b.stl,0
90,32.8,110,115.1,70,5.7,50.0,30.5,wrist.b.stl,0
90,119.1,42.8,27,147.8,90.8,50.0,21.0,wrist.b.stl,0
90,80.6,135.9,84.7,110.1,73.1,50.0,26.2,wrist.b.stl,0
90,159.8,101.8,162.5,161.8,136.5,50.0,24.5,wrist.b.stl,0
90,98.6,117.8,40,165.4,154.8,50.0,28.9,wrist.b.stl,0
90,141.7,4.6,35,165,145.6,50.0,27.0,wrist.b.stl,0
90,152.3,72.8,46.1,160.3,67.1,50.0,26.9,wrist.b.stl,0
90,53.8,54.2,158.8,31.8,149.9,50.0,26.3,wrist.b.stl,0
90,86,47,105.2,50.2,92.7,50.0,21.6,wrist.b.stl,0
90,110.5,104.9,146.9,111.4,39.7,50.0,32.4,wrist.b.stl,0
90,53.1,72.4,138.5,162.8,4.4,50.0,25.8,wrist.b.stl,0
90,178.8,88.5,23.7,101.8,82.5,50.0,28.6,wrist.b.stl,0
90,8.9,104,167.7,85.1,41.3,50.0,32.4,wrist.b.stl,0
90,120.8,48.2,164.7,85.9,141.2,50.0,32.3,wrist.b.stl,0
90,8.8,131.8,26.6,39.2,155,-35.3,25.9,wrist.b.stl,1
90,22.3,53,66.6,163.8,25.7,50.0,24.6,wrist.b.stl,0
90,111,36.5,52,80.1,98.5,50.0,29.3,wrist.b.stl,0
90,31.6,107.2,109.3,73.5,36.1,50.0,29.1,wrist.b.stl,0
90,60.1,17.6,134.1,2.6,59.7,50.0,27.6,wrist.b.stl,0
90,166.4,33.8,94.2,26.9,171,-100.4,26.8,wrist.b.stl,1
90,147.7,56.3,135.4,102.1,39.9,50.0,33.8,wrist.b.stl,0
90,24.2,44.9,113.2,171.9,139.8,50.0,26.9,wrist.b.stl,0
90,162.6,34.9,164.6,15.2,170,-24.3,-33.0,base.stl,1
90,25.4,65.1,62.2,59.4,132.6,50.0,23.6,wrist.b.stl,0
90,151.1,102.7,98.3,47,162.6,50.0,26.6,wrist.b.stl,0
90,101.7,74,100.7,18.8,20.1,50.0,24.3,wrist.b.stl,0
90,166.9,39.3,48.7,100.3,87.6,50.0,29.2,wrist.b.stl,0
90,100,65.8,72.9,30.4,89.5,50.0,20.9,wrist.b.stl,0
90,76.1,169.2,23.4,110.8,174,50.0,32.5,wrist.b.stl,0
90,17.6,129.8,155.8,59.8,102.5,50.0,23.7,wrist.b.stl,0
90,16.1,60.7,44.8,123.4,10,50.0,23.8,wrist.b.stl,0
90,87,99.7,167.6,165.8,1.2,50.0,26.3,wrist.b.stl,0
90,104.6,72,96.5,116.9,49.4,50.0,28.4,wrist.b.stl,0
90,137,165.7,160,136,94.4,50.0,20.6,wrist.b.stl,0
90,87.3,134.1,139.1,2.2,6.8,50.0,25.3,wrist.b.stl,0
90,86,155.9,38.7,25.8,168,50.0,26.7,wrist.b.stl,0
90,160.4,48.4,151.3,136.3,179.2,14.2,26.2,wrist.b.stl,0
